country,admin1,admin2,admin3,filename
Uganda,Soroti,Kasilo,Kadungulu,cycles-1.54167-33.20833.soil_weather.zip
Uganda,Apac,Kwania,Nambieso,cycles-1.87500-32.87500.soil_weather.zip
Uganda,Katakwi,Usuk,Usuk,cycles-2.04167-34.04167.soil_weather.zip
Uganda,Nakapiripirit,Pian,Lorengedwat,cycles-2.37500-34.62500.soil_weather.zip
Uganda,Lira,Moroto,Omoro,cycles-2.29167-33.45833.soil_weather.zip
Uganda,Moroto,Bokora,Ngoleriet,cycles-2.45833-34.45833.soil_weather.zip
Uganda,Lira,Moroto,Apalla,cycles-2.37500-33.04167.soil_weather.zip
Uganda,Pader,Agago,Omot,cycles-2.62500-33.20833.soil_weather.zip
Uganda,Apac,Oyam,Minakulu,cycles-2.45833-32.37500.soil_weather.zip
Uganda,Kotido,Jie,Kotido,cycles-3.04167-34.12500.soil_weather.zip
Uganda,Kitgum,Lamwo,Parabek Ogili,cycles-3.37500-32.37500.soil_weather.zip
Uganda,Moroto,Bokora,Lokopo,cycles-2.45833-34.37500.soil_weather.zip
Uganda,Apac,Kwania,Inomo,cycles-2.12500-32.62500.soil_weather.zip
Uganda,Kitgum,Chua,Orom,cycles-3.54167-33.54167.soil_weather.zip
Uganda,Moroto,Matheniko,Nadunget,cycles-2.45833-34.62500.soil_weather.zip
Uganda,Apac,Kole,Akalo,cycles-2.12500-32.87500.soil_weather.zip
Uganda,Nebbi,Padyere,Nebbi,cycles-2.54167-31.04167.soil_weather.zip
Uganda,Lira,Erute,Barr,cycles-2.29167-33.04167.soil_weather.zip
Uganda,Kotido,Labwor,Abim,cycles-2.62500-33.62500.soil_weather.zip
Uganda,Pader,Agago,Lapono,cycles-2.95833-33.45833.soil_weather.zip
Uganda,Gulu,Kilak,Atiak,cycles-3.29167-32.29167.soil_weather.zip
Uganda,Kitgum,Chua,Orom,cycles-3.37500-33.45833.soil_weather.zip
Uganda,Kotido,Dodoth,Loyoro,cycles-3.37500-34.29167.soil_weather.zip
Uganda,Gulu,Omoro,Lalogi,cycles-2.62500-32.45833.soil_weather.zip
Uganda,Pader,Aruu,Puranga,cycles-2.62500-32.95833.soil_weather.zip
Uganda,Gulu,Omoro,Ongako,cycles-2.70833-32.20833.soil_weather.zip
Uganda,Arua,Madi-Okollo,Rhino Camp,cycles-3.04167-31.20833.soil_weather.zip
Uganda,Arua,Maracha,Oluvu,cycles-3.20833-30.87500.soil_weather.zip
Uganda,Kotido,Dodoth,Sidok,cycles-3.37500-34.12500.soil_weather.zip
Uganda,Adjumani,East Moyo,Dzaipi,cycles-3.54167-31.95833.soil_weather.zip
Uganda,Mbarara,Nyabushozi,Nyakashashara,cycles--0.29167-31.04167.soil_weather.zip
Uganda,Mbarara,Nyabushozi,Nyakashashara,cycles--0.37500-31.04167.soil_weather.zip
Uganda,Rukungiri,Rubabo,Buyanja,cycles--0.79167-29.95833.soil_weather.zip
Uganda,Rakai,Kakuuto,Kyebe,cycles--0.95833-31.54167.soil_weather.zip
Uganda,Kapchorwa,Kongasis,Kabei,cycles-1.29167-34.70833.soil_weather.zip
Uganda,Gulu,Aswa,Paicho,cycles-2.95833-32.54167.soil_weather.zip
Uganda,Kabarole,Burahya,Hakibaale,cycles-0.70833-30.37500.soil_weather.zip
Uganda,Rakai,Kabula,Kasagama,cycles--0.04167-31.12500.soil_weather.zip
Uganda,Mbarara,Ibanda,Nyabuhikye,cycles--0.20833-30.54167.soil_weather.zip
Uganda,Masaka,Bukoto,Kyazanga,cycles--0.45833-31.37500.soil_weather.zip
Uganda,Rukungiri,Bufumbira,Nyakagyeme,cycles--0.79167-29.87500.soil_weather.zip
Uganda,Mbarara,Rwampara,Mwizi,cycles--0.79167-30.54167.soil_weather.zip
Uganda,Kanungu,Kinkiizi,Rugyeyo,cycles--0.87500-29.79167.soil_weather.zip
Uganda,Mubende,Kassanda,Kassanda,cycles-0.62500-31.62500.soil_weather.zip
Uganda,Mbarara,Nyabushozi,Kinoni,cycles--0.04167-30.95833.soil_weather.zip
Uganda,Kalangala,Bujumba,Bujumba,cycles--0.37842-32.29358.soil_weather.zip
Uganda,Mbarara,Bukanga,Endinzi,cycles--0.95833-31.12500.soil_weather.zip
Uganda,Mpigi,Butambala,Kalamba,cycles-0.29167-32.29167.soil_weather.zip
Uganda,Kisoro,Kisoro,Busanza,cycles--1.20833-29.62500.soil_weather.zip
Uganda,Wakiso,Jinja,Nabweru,cycles-0.34922-32.54040.soil_weather.zip
Uganda,Kasese,Busongora,Kitswamba,cycles-0.37500-30.20833.soil_weather.zip
Uganda,Mukono,Buikwe,Nyenga,cycles-0.37500-33.20833.soil_weather.zip
Uganda,Kyenjojo,Mwenge,Bugaki,cycles-0.62500-30.45833.soil_weather.zip
Uganda,Tororo,Kisoko (West Budama),Mulanda,cycles-0.70833-34.04167.soil_weather.zip
Uganda,Kibale,Buyanja,Bwamiramira,cycles-0.79167-31.04167.soil_weather.zip
Uganda,Kiboga,Kiboga,Ntwetwe,cycles-0.87500-31.54167.soil_weather.zip
Uganda,Luwero,Nakaseke,Kikamulo,cycles-0.87500-32.37500.soil_weather.zip
Uganda,Pallisa,Kibuku,Tirinyi,cycles-1.04167-33.70833.soil_weather.zip
Uganda,Kiboga,Kiboga,Butemba,cycles-1.12500-31.54167.soil_weather.zip
Uganda,Kamuli,Budiope,Kagulu,cycles-1.20833-33.29167.soil_weather.zip
Uganda,Apac,Maruzi,Akokoro,cycles-1.79167-32.54167.soil_weather.zip
Uganda,Kaberamaido,Kaberamaido,Kaberamaido,cycles-1.79167-33.12500.soil_weather.zip
Uganda,Bushenyi,Igara,Kyamuhunga,cycles--0.37500-30.12500.soil_weather.zip
Uganda,Apac,Maruzi,Apac,cycles-1.95833-32.62500.soil_weather.zip
Uganda,Mbarara,Rwampara,Ndaija,cycles--0.79167-30.37500.soil_weather.zip
Uganda,Apac,Oyam,Aber,cycles-2.12500-32.37500.soil_weather.zip
Uganda,Mbarara,Isingiro,Kabingo,cycles--0.79167-30.70833.soil_weather.zip
Uganda,Kasese,Busongora,Maliba,cycles-0.29167-30.12500.soil_weather.zip
Uganda,Mayuge,Bunya,Malongo,cycles-0.29167-33.54167.soil_weather.zip
Uganda,Moroto,Bokora,Matany,cycles-2.20833-34.37500.soil_weather.zip
Uganda,Lira,Moroto,Apalla,cycles-2.45833-33.12500.soil_weather.zip
Uganda,Mubende,Kassanda,Kassanda,cycles-0.54167-31.70833.soil_weather.zip
Uganda,Apac,Oyam,Ngai,cycles-2.54167-32.45833.soil_weather.zip
Uganda,Kabarole,Burahya,Mugusu,cycles-0.62500-30.20833.soil_weather.zip
Uganda,Luwero,Bamunanika,Kikyusa,cycles-0.87500-32.79167.soil_weather.zip
Uganda,Moroto,Matheniko,Rupa,cycles-2.62500-34.70833.soil_weather.zip
Uganda,Kiboga,Kiboga,Nsambya,cycles-1.29167-31.62500.soil_weather.zip
Uganda,Kotido,Jie,Kotido,cycles-2.95833-33.95833.soil_weather.zip
Uganda,Hoima,Bugahya,Busiisi,cycles-1.45833-31.37500.soil_weather.zip
Uganda,Kotido,Jie,Nakaperimoru,cycles-2.95833-34.29167.soil_weather.zip
Uganda,Lira,Kyoga,Namasale,cycles-1.54167-32.62500.soil_weather.zip
Uganda,Kasese,Busongora,Muhokya,cycles-0.12500-30.04167.soil_weather.zip
Uganda,Apac,Kwania,Cawente,cycles-1.79167-32.62500.soil_weather.zip
Uganda,Nakapiripirit,Pokot,Amudat,cycles-1.79167-34.95833.soil_weather.zip
Uganda,Kasese,Bukonjo,Kisinga,cycles-0.04167-29.87500.soil_weather.zip
Uganda,Sembabule,Lwemiyaga,Ntusi,cycles-0.04167-31.29167.soil_weather.zip
Uganda,Mukono,Mukono,Ntenjeru,cycles-0.20833-32.70833.soil_weather.zip
Uganda,Luwero,Nakaseke,Semuto,cycles-0.62500-32.29167.soil_weather.zip
Uganda,Mbarara,Kazo,Burunga,cycles-0.04167-30.95833.soil_weather.zip
Uganda,Mpigi,Gomba,Kabulasoke,cycles-0.12500-31.79167.soil_weather.zip
Uganda,Mukono,Nakifuma,Seeta-Namuganga,cycles-0.79167-32.79167.soil_weather.zip
Uganda,Mukono,Nakifuma,Seeta-Namuganga,cycles-0.70833-32.79167.soil_weather.zip
Uganda,Iganga,Kigulu,Namungalwe,cycles-0.70833-33.54167.soil_weather.zip
Uganda,Kayunga,Ntenjeru,Kayunga,cycles-0.79167-32.87500.soil_weather.zip
Uganda,Mpigi,Butambala,Bulo,cycles-0.12500-32.04167.soil_weather.zip
Uganda,Tororo,Kisoko (West Budama),Kirewa,cycles-0.79167-33.95833.soil_weather.zip
Uganda,Luwero,Nakaseke,Wakyato,cycles-0.87500-32.20833.soil_weather.zip
Uganda,Kasese,Busongora,Kitswamba,cycles-0.29167-30.29167.soil_weather.zip
Uganda,Tororo,Bunyole,Busaba,cycles-0.87500-33.87500.soil_weather.zip
Uganda,Kapchorwa,Kween,Kaproron,cycles-1.45833-34.54167.soil_weather.zip
Uganda,Kabarole,Burahya,Ruteete,cycles-0.37500-30.37500.soil_weather.zip
Uganda,Mubende,Mityana,Busimbi,cycles-0.37500-32.12500.soil_weather.zip
Uganda,Sironko,Budadiri,Bukhulo,cycles-1.20833-34.20833.soil_weather.zip
Uganda,Kibale,Bugangaizi,Nkooko,cycles-0.95833-31.37500.soil_weather.zip
Uganda,Masindi,Bujenje,Budongo,cycles-1.62500-31.37500.soil_weather.zip
Uganda,Tororo,Bunyole,Butaleja,cycles-0.95833-34.04167.soil_weather.zip
Uganda,Hoima,Buhaguzi,Kabwoya,cycles-1.20833-31.04167.soil_weather.zip
Uganda,Lira,Erute,Amach,cycles-2.12500-33.04167.soil_weather.zip
Uganda,Nakapiripirit,Pian,Nabilatuk,cycles-2.12500-34.70833.soil_weather.zip
Uganda,Kamuli,Bugabula,Balawoli,cycles-1.20833-33.04167.soil_weather.zip
Uganda,Nebbi,Okoro,Jangokoro,cycles-2.37500-30.87500.soil_weather.zip
Uganda,Moroto,Matheniko,Katikekile,cycles-2.54167-34.70833.soil_weather.zip
Uganda,Apac,Oyam,Minakulu,cycles-2.37500-32.37500.soil_weather.zip
Uganda,Moroto,Matheniko,Rupa,cycles-2.79167-34.62500.soil_weather.zip
Uganda,Apac,Oyam,Ngai,cycles-2.45833-32.45833.soil_weather.zip
Uganda,Gulu,Kilak,Amuru,cycles-2.87500-31.45833.soil_weather.zip
Uganda,Pader,Aruu,Pajule,cycles-2.87500-32.95833.soil_weather.zip
Uganda,Moroto,Bokora,Lopei,cycles-2.87500-34.29167.soil_weather.zip
Uganda,Pader,Agago,Wol,cycles-3.04167-33.20833.soil_weather.zip
Uganda,Gulu,Gulu,Bar-Dege,cycles-2.79167-32.29167.soil_weather.zip
Uganda,Gulu,Aswa,Paicho,cycles-2.79167-32.37500.soil_weather.zip
Uganda,Arua,Maracha,Nyadri,cycles-3.20833-30.95833.soil_weather.zip
Uganda,Kitgum,Chua,Orom,cycles-3.54167-33.62500.soil_weather.zip
Uganda,Kotido,Dodoth,Kaabong,cycles-3.54167-34.20833.soil_weather.zip
Uganda,Pader,Agago,Wol,cycles-3.12500-33.29167.soil_weather.zip
Uganda,Kotido,Dodoth,Kapedo,cycles-3.70833-33.87500.soil_weather.zip
Uganda,Kotido,Dodoth,Kalapata,cycles-3.70833-34.20833.soil_weather.zip
Uganda,Arua,Terego,Omugo,cycles-3.29167-31.12500.soil_weather.zip
Uganda,Kotido,Dodoth,Kathile,cycles-3.62500-34.12500.soil_weather.zip
Uganda,Lira,Moroto,Amugo,cycles-2.12500-33.37500.soil_weather.zip
Uganda,Wakiso,Busiiro,Wakiso,cycles-0.45833-32.45833.soil_weather.zip
Uganda,Kanungu,Kinkiizi,Mpungu,cycles--0.95833-29.70833.soil_weather.zip
Uganda,Kiboga,Kiboga,Kapeke,cycles-1.04167-31.87500.soil_weather.zip
Uganda,Kitgum,Chua,Labongo Akwang,cycles-3.29167-32.79167.soil_weather.zip
Uganda,Masaka,Kalungu,Lukaya Tc,cycles--0.12500-31.87500.soil_weather.zip
Uganda,Mbarara,Rwampara,Bugamba,cycles--0.70833-30.54167.soil_weather.zip
Uganda,Rakai,Kooki,Kacheera,cycles--0.62500-31.12500.soil_weather.zip
Uganda,Mbarara,Ibanda,Kicuzi,cycles--0.20833-30.37500.soil_weather.zip
Uganda,Bushenyi,Bunyaruguru,Burere,cycles--0.37500-30.20833.soil_weather.zip
Uganda,Masaka,Bukoto,Kkingo,cycles--0.37500-31.62500.soil_weather.zip
Uganda,Rakai,Kyotera,Kalisizo,cycles--0.54167-31.62500.soil_weather.zip
Uganda,Kabale,Rukiga,Bukinda,cycles--1.20833-30.12500.soil_weather.zip
Uganda,Mbarara,Kashari,Rwanyamahembe,cycles--0.45833-30.54167.soil_weather.zip
Uganda,Kanungu,Kinkiizi,Kihiihi,cycles--0.62500-29.70833.soil_weather.zip
Uganda,Mbarara,Isingiro,Nyakitunda,cycles--0.87500-30.70833.soil_weather.zip
Uganda,Ntungamo,Rushenyi,Rugarama,cycles--0.95833-30.12500.soil_weather.zip
Uganda,Mpigi,Gomba,Kabulasoke,cycles-0.12500-31.87500.soil_weather.zip
Uganda,Kabale,Ndorwa,Maziba,cycles--1.29167-30.12500.soil_weather.zip
Uganda,Mukono,Nakifuma,Kimenyedde,cycles-0.52888-32.80322.soil_weather.zip
Uganda,Mukono,Buikwe,Ngogwe,cycles-0.20833-32.95833.soil_weather.zip
Uganda,Luwero,Bamunanika,Kamira,cycles-0.95833-32.62500.soil_weather.zip
Uganda,Kamuli,Bugabula,Namasagali,cycles-0.95833-32.95833.soil_weather.zip
Uganda,Kamwenge,Kibale,Kahunge,cycles-0.45833-30.45833.soil_weather.zip
Uganda,Bugiri,Bukooli,Buluguyi,cycles-0.62500-33.87500.soil_weather.zip
Uganda,Pallisa,Pallisa,Apopong,cycles-1.21609-33.63262.soil_weather.zip
Uganda,Tororo,Tororo,Mukuju,cycles-0.79167-34.20833.soil_weather.zip
Uganda,Kapchorwa,Kween,Ngenge,cycles-1.54167-34.45833.soil_weather.zip
Uganda,Kaberamaido,Kaberamaido,Ochero,cycles-1.62500-33.04167.soil_weather.zip
Uganda,Mbale,Bungokho,Bukyiende,cycles-0.87500-34.20833.soil_weather.zip
Uganda,Masaka,Bukoto,Lwengo,cycles--0.45833-31.45833.soil_weather.zip
Uganda,Apac,Maruzi,Apac,cycles-2.04167-32.54167.soil_weather.zip
Uganda,Mbarara,Mbarara,Nyamitanga,cycles--0.62500-30.62500.soil_weather.zip
Uganda,Mbale,Bubulo,Buwagogo,cycles-0.95833-34.29167.soil_weather.zip
Uganda,Kiboga,Kiboga,Kapeke,cycles-1.04167-31.95833.soil_weather.zip
Uganda,Katakwi,Kapelebyong,Kapelebyong,cycles-2.37500-33.79167.soil_weather.zip
Uganda,Katakwi,Usuk,Ngariam,cycles-1.87500-34.04167.soil_weather.zip
Uganda,Kotido,Labwor,Nyakwae,cycles-2.62500-33.87500.soil_weather.zip
Uganda,Pader,Agago,Patongo,cycles-2.70833-33.37500.soil_weather.zip
Uganda,Nebbi,Padyere,Nebbi,cycles-2.45833-31.04167.soil_weather.zip
Uganda,Arua,Madi-Okollo,Ogoko,cycles-2.79167-31.37500.soil_weather.zip
Uganda,Pader,Agago,Lukole,cycles-2.87500-33.37500.soil_weather.zip
Uganda,Yumbe,Aringa,Kuru,cycles-3.37500-31.37500.soil_weather.zip
Uganda,Moyo,West Moyo,Dufile,cycles-3.54167-31.87500.soil_weather.zip
Uganda,Arua,Vurra,Ajia,cycles-2.95833-30.95833.soil_weather.zip
Uganda,Yumbe,Aringa,Midigo,cycles-3.62500-31.29167.soil_weather.zip
Uganda,Kotido,Jie,Nakaperimoru,cycles-3.04167-34.20833.soil_weather.zip
Uganda,Ntungamo,Ruhaama,Nyakyera,cycles--0.87500-30.45833.soil_weather.zip
Uganda,Pader,Aruu,Atanga,cycles-3.12500-32.54167.soil_weather.zip
Uganda,Adjumani,East Moyo,Dzaipi,cycles-3.45833-31.87500.soil_weather.zip
Uganda,Kitgum,Lamwo,Parabek Ogili,cycles-3.54167-32.37500.soil_weather.zip
Uganda,Kitgum,Lamwo,Lokung,cycles-3.70833-32.79167.soil_weather.zip
Uganda,Wakiso,Busiiro,Ssisa,cycles-0.20833-32.45833.soil_weather.zip
Uganda,Kasese,Bukonjo,Nyakiyumbu,cycles--0.04167-29.79167.soil_weather.zip
Uganda,Mbarara,Kazo,Kazo,cycles--0.12500-30.79167.soil_weather.zip
Uganda,Kasese,Busongora,Maliba,cycles-0.37500-29.95833.soil_weather.zip
Uganda,Mubende,Buwekula,Kasambya,cycles-0.37500-31.37500.soil_weather.zip
Uganda,Kitgum,Lamwo,Agoro,cycles-3.79167-33.12500.soil_weather.zip
Uganda,Masaka,Kalungu,Kyamuliibwa,cycles--0.12500-31.79167.soil_weather.zip
Uganda,Kabarole,Burahya,Mugusu,cycles-0.62500-30.12500.soil_weather.zip
Uganda,Sembabule,Mawogola,Mateete,cycles--0.20833-31.54167.soil_weather.zip
Uganda,Mukono,Nakifuma,Kasawo,cycles-0.62500-32.87500.soil_weather.zip
Uganda,Sembabule,Mawogola,Lwebitakuli,cycles--0.29167-31.37500.soil_weather.zip
Uganda,Bushenyi,Igara,Nyabubare,cycles--0.54167-30.04167.soil_weather.zip
Uganda,Iganga,Kigulu,Nakigo,cycles-0.62500-33.54167.soil_weather.zip
Uganda,Bushenyi,Ruhinda,Kabira,cycles--0.70833-30.04167.soil_weather.zip
Uganda,Mpigi,Butambala,Kalamba,cycles-0.20833-32.20833.soil_weather.zip
Uganda,Luwero,Nakaseke,Kapeeka,cycles-0.70833-32.29167.soil_weather.zip
Uganda,Kumi,Kumi,Mukongoro,cycles-1.29167-33.95833.soil_weather.zip
Uganda,Nakapiripirit,Chekwii,Namalu,cycles-1.79167-34.62500.soil_weather.zip
Uganda,Lira,Dokolo,Bata,cycles-2.04167-33.12500.soil_weather.zip
Uganda,Kotido,Labwor,Alerek,cycles-2.62500-33.79167.soil_weather.zip
Uganda,Arua,Madi-Okollo,Ogoko,cycles-2.95833-31.20833.soil_weather.zip
Uganda,Kitgum,Lamwo,Padibe East,cycles-3.54167-32.79167.soil_weather.zip
Uganda,Nakapiripirit,Pian,Nabilatuk,cycles-2.04167-34.54167.soil_weather.zip
Uganda,Katakwi,Amuria,Kuju,cycles-2.12500-33.62500.soil_weather.zip
Uganda,Apac,Oyam,Aber,cycles-2.20833-32.45833.soil_weather.zip
Uganda,Moroto,Matheniko,Katikekile,cycles-2.45833-34.70833.soil_weather.zip
Uganda,Gulu,Nwoya,Purongo,cycles-2.54167-31.87500.soil_weather.zip
Uganda,Gulu,Omoro,Bobi,cycles-2.62500-32.29167.soil_weather.zip
Uganda,Arua,Vurra,Logiri,cycles-2.70833-30.87500.soil_weather.zip
Uganda,Adjumani,East Moyo,Ciforo,cycles-3.20833-31.62500.soil_weather.zip
Uganda,Bugiri,Bukooli,Bulidha,cycles-0.37500-33.70833.soil_weather.zip
Uganda,Kitgum,Lamwo,Palabek Gem,cycles-3.29167-32.54167.soil_weather.zip
Uganda,Mayuge,Bunya,Kigandalo,cycles-0.45833-33.62500.soil_weather.zip
Uganda,Gulu,Kilak,Atiak,cycles-3.45833-32.12500.soil_weather.zip
Uganda,Mubende,Mityana,Bulera,cycles-0.54167-32.04167.soil_weather.zip
Uganda,Kyenjojo,Kyaka,Kasule,cycles-0.62500-31.20833.soil_weather.zip
Uganda,Mubende,Buwekula,Kiyuni,cycles-0.70833-31.29167.soil_weather.zip
Uganda,Kamuli,Bulamogi,Bumanya,cycles-0.95833-33.45833.soil_weather.zip
Uganda,Lira,Dokolo,Dokolo,cycles-1.87500-33.12500.soil_weather.zip
Uganda,Sironko,Mt. Elgon Np,Mt. Elgon Np,cycles-1.12500-34.45833.soil_weather.zip
Uganda,Iganga,Busiki,Ivukula,cycles-1.04167-33.62500.soil_weather.zip
Uganda,Moyo,West Moyo,Moyo,cycles-3.62500-31.70833.soil_weather.zip
Uganda,Sembabule,Mawogola,Lugusulu,cycles--0.04167-31.45833.soil_weather.zip
Uganda,Nakasongola,Buruli,Kalongo,cycles-1.20833-32.79167.soil_weather.zip
Uganda,Kapchorwa,Kongasis,Bukwa,cycles-1.29167-34.79167.soil_weather.zip
Uganda,Sembabule,Mawogola,Mijwala,cycles--0.12500-31.54167.soil_weather.zip
Uganda,Apac,Kole,Alito,cycles-2.45833-32.79167.soil_weather.zip
Uganda,Nakasongola,Buruli,Wabinyonyi,cycles-1.37500-32.45833.soil_weather.zip
Uganda,Nakasongola,Buruli,Kalungi,cycles-1.37500-32.62500.soil_weather.zip
Uganda,Kanungu,Kinkiizi,Kihiihi,cycles--0.54167-29.70833.soil_weather.zip
Uganda,Nakasongola,Buruli,Lwampanga,cycles-1.44966-32.52993.soil_weather.zip
Uganda,Bushenyi,Ruhinda,Bitereko,cycles--0.54167-29.95833.soil_weather.zip
Uganda,Katakwi,Kapelebyong,Achowa,cycles-2.12500-33.79167.soil_weather.zip
Uganda,Mbarara,Nyabushozi,Kikatsi,cycles--0.37500-30.87500.soil_weather.zip
Uganda,Lira,Moroto,Abako,cycles-2.20833-33.20833.soil_weather.zip
Uganda,Lira,Otuke,Olilim,cycles-2.45833-33.54167.soil_weather.zip
Uganda,Apac,Oyam,Otwal,cycles-2.54167-32.79167.soil_weather.zip
Uganda,Pader,Agago,Patongo,cycles-2.62500-33.37500.soil_weather.zip
Uganda,Kotido,Jie,Rengen,cycles-3.04167-34.04167.soil_weather.zip
Uganda,Kitgum,Chua,Lagoro,cycles-3.20833-33.12500.soil_weather.zip
Uganda,Adjumani,East Moyo,Ciforo,cycles-3.29167-31.70833.soil_weather.zip
Uganda,Rakai,Kabula,Kasagama,cycles--0.12500-31.12500.soil_weather.zip
Uganda,Bushenyi,Bunyaruguru,Kichwamba,cycles--0.20833-30.12500.soil_weather.zip
Uganda,Mbarara,Kashari,Rubaya,cycles--0.45833-30.70833.soil_weather.zip
Uganda,Masaka,Bukoto,Kisekka,cycles--0.45833-31.54167.soil_weather.zip
Uganda,Rakai,Kooki,Kagamba,cycles--0.62500-31.29167.soil_weather.zip
Uganda,Kabale,Rukiga,Rwamucucu,cycles--1.12500-30.04167.soil_weather.zip
Uganda,Sembabule,Lwemiyaga,Lwemiyaga,cycles-0.12500-31.12500.soil_weather.zip
Uganda,Kabarole,Burahya,Hakibaale,cycles-0.79167-30.45833.soil_weather.zip
Uganda,Tororo,Kisoko (West Budama),Nabuyoga,cycles-0.70833-33.95833.soil_weather.zip
Uganda,Mbarara,Nyabushozi,Kinoni,cycles--0.04167-31.04167.soil_weather.zip
Uganda,Bushenyi,Bunyaruguru,Katunguru,cycles--0.12500-30.12500.soil_weather.zip
Uganda,Bushenyi,Buhweju,Bihanga,cycles--0.29167-30.37500.soil_weather.zip
Uganda,Mbarara,Kashari,Bubaare,cycles--0.54167-30.54167.soil_weather.zip
Uganda,Rukungiri,Bufumbira,Ruhinda,cycles--0.62500-29.87500.soil_weather.zip
Uganda,Mbarara,Rwampara,Rugando,cycles--0.62500-30.45833.soil_weather.zip
Uganda,Kamwenge,Kibale,Nkoma,cycles-0.20833-30.70833.soil_weather.zip
Uganda,Rukungiri,Rubabo,Kebisoni,cycles--0.87500-30.04167.soil_weather.zip
Uganda,Mubende,Buwekula,Bagezza,cycles-0.45833-31.37500.soil_weather.zip
Uganda,Ntungamo,Ruhaama,Nyakyera,cycles--0.87500-30.37500.soil_weather.zip
Uganda,Mpigi,Gomba,Maddu,cycles-0.29167-31.54167.soil_weather.zip
Uganda,Busia,Samia-Bugwe,Lunyo,cycles-0.29167-33.95833.soil_weather.zip
Uganda,Wakiso,Busiiro,Kakiri,cycles-0.45833-32.37500.soil_weather.zip
Uganda,Kisoro,Kisoro,Kanaba,cycles--1.29167-29.79167.soil_weather.zip
Uganda,Bugiri,Bukooli,Buswale,cycles-0.45833-33.87500.soil_weather.zip
Uganda,Mubende,Kassanda,Kassanda,cycles-0.54167-31.62500.soil_weather.zip
Uganda,Kyenjojo,Mwenge,Nyantungo,cycles-0.54167-30.62500.soil_weather.zip
Uganda,Kayunga,Ntenjeru,Nazigo,cycles-0.70833-33.04167.soil_weather.zip
Uganda,Iganga,Luuka,Nawampiti,cycles-0.70833-33.29167.soil_weather.zip
Uganda,Kiboga,Kiboga,Dwaniro,cycles-0.87500-32.04167.soil_weather.zip
Uganda,Kamuli,Budiope,Bugaya,cycles-1.12500-33.20833.soil_weather.zip
Uganda,Kyenjojo,Mwenge,Bufunjo,cycles-0.79167-30.87500.soil_weather.zip
Uganda,Mbale,Bubulo,Buwabwala,cycles-0.95833-34.45833.soil_weather.zip
Uganda,Luwero,Nakaseke,Ngoma,cycles-1.45833-31.95833.soil_weather.zip
Uganda,Soroti,Kasilo,Bugondo,cycles-1.62500-33.37500.soil_weather.zip
Uganda,Kamuli,Budiope,Bugaya,cycles-1.04167-33.20833.soil_weather.zip
Uganda,Katakwi,Usuk,Magoro,cycles-1.79167-34.20833.soil_weather.zip
Uganda,Pallisa,Butebo,Kabwangasi,cycles-1.12500-34.12500.soil_weather.zip
Uganda,Lira,Dokolo,Kwera,cycles-1.87500-33.04167.soil_weather.zip
Uganda,Nakasongola,Buruli,Kalongo,cycles-1.20833-32.70833.soil_weather.zip
Uganda,Katakwi,Kapelebyong,Obalanga,cycles-2.20833-33.62500.soil_weather.zip
Uganda,Hoima,Bugahya,Buhanika,cycles-1.37500-31.45833.soil_weather.zip
Uganda,Kaberamaido,Kalaki,Bululu,cycles-1.70833-33.37500.soil_weather.zip
Uganda,Masindi,Buruli,Pakanyi,cycles-1.79167-31.70833.soil_weather.zip
Uganda,Nakapiripirit,Pokot,Amudat,cycles-1.87500-34.95833.soil_weather.zip
Uganda,Katakwi,Usuk,Ongongoja,cycles-2.20833-33.95833.soil_weather.zip
Uganda,Moroto,Bokora,Lokopo,cycles-2.45833-33.79167.soil_weather.zip
Uganda,Lira,Dokolo,Dokolo,cycles-1.95833-33.20833.soil_weather.zip
Uganda,Nebbi,Padyere,Nebbi,cycles-2.54167-31.12500.soil_weather.zip
Uganda,Moroto,Matheniko,Rupa,cycles-2.62500-34.45833.soil_weather.zip
Uganda,Pader,Agago,Lira Palwo,cycles-2.79167-33.04167.soil_weather.zip
Uganda,Kitgum,Chua,Orom,cycles-3.45833-33.45833.soil_weather.zip
Uganda,Kotido,Dodoth,Sidok,cycles-3.45833-34.12500.soil_weather.zip
Uganda,Mpigi,Mawokota,Kamengo,cycles-0.04167-32.20833.soil_weather.zip
Uganda,Yumbe,Aringa,Kei,cycles-3.54167-31.12500.soil_weather.zip
Uganda,Kitgum,Lamwo,Lokung,cycles-3.54167-32.70833.soil_weather.zip
Uganda,Mubende,Kassanda,Kassanda,cycles-0.54167-31.87500.soil_weather.zip
Uganda,Kyenjojo,Mwenge,Kihuura,cycles-0.54167-30.87500.soil_weather.zip
Uganda,Mubende,Buwekula,Kiyuni,cycles-0.62500-31.37500.soil_weather.zip
Uganda,Bugiri,Bukooli,Kapyanga,cycles-0.54167-33.79167.soil_weather.zip
Uganda,Mubende,Buwekula,Madudu,cycles-0.62500-31.54167.soil_weather.zip
Uganda,Kiboga,Kiboga,Lwamata,cycles-0.79167-31.87500.soil_weather.zip
Uganda,Iganga,Busiki,Magada,cycles-0.87500-33.70833.soil_weather.zip
Uganda,Tororo,Tororo,Mella,cycles-0.70833-34.29167.soil_weather.zip
Uganda,Pallisa,Budaka,Lyama,cycles-0.95833-33.95833.soil_weather.zip
Uganda,Tororo,Bunyole,Nazimasa,cycles-0.95833-34.12500.soil_weather.zip
