country,admin1,admin2,admin3,maize_fractional_area,sorghum_fractional_area,potato_fractional_area,cassava_fractional_area,millet_fractional_area,springlentil_fractional_area,maize_grain_yield,maize_pd,sorghum_grain_yield,sorghum_pd,cassava_grain_yield,cassava_pd,millet_grain_yield,millet_pd,springlentil_grain_yield,springlentil_pd,potato_grain_yield,potato_pd
Kenya,Kisii,Bomachoge Chache,Boochi/Tendere,0.010887066833674908,0.0009248226415365933,0.0007891099667176603,0.0004281756118871272,0.0006646501715295018,1.8124066627933647e-05,5.042728094285715,46,2.784187219047619,105,3.282332558095238,15,2.0198262,105,2.0852042438095237,46,3.2169410114285713,46
Kenya,Kisii,Bomachoge Chache,Bosoti/Sengera,0.02516826614737511,0.00213796622119844,0.0018242313526570801,0.0009898383868858216,0.001536510419100523,4.189846004010178e-05,5.063046309523809,46,2.787331723809524,105,3.3047520014285707,345,2.026717761904762,105,2.076782584761905,46,3.2432626052380953,46
Kenya,Kisii,Bonchari,Bomariba,0.009870709851384165,0.0008384861866943537,0.0007154429331421852,0.000388203450711444,0.0006026020273566246,1.6432102711405605e-05,4.116164595238095,46,2.5968758000000003,105,2.987247855238095,46,1.8998568285714286,105,1.9554988380952385,74,3.0007971904761903,74
Kenya,Kisii,Bonchari,Bomorenda,0.016027042642235756,0.0013614476192742586,0.001161662628874183,0.0006303247646428645,0.0009784430731087923,2.6680756491259672e-05,4.341323699047619,46,2.6352428190476194,105,3.0841486747619054,46,1.9330898761904762,105,1.9778664857142858,74,3.0728971047619047,74
Kenya,Kisii,Kitutu Chache North,Monyerero,0.009284570813179016,0.0007886955281719565,0.0006729587912559509,0.00036515129613690084,0.000566818518564105,1.545633676869329e-05,4.507127087619049,15,2.7195973714285726,105,2.864314018095238,319,1.969489133333333,105,2.016600257142857,105,3.040283828571429,105
Kenya,Kisii,Kitutu Chache North,Sensi,0.003863853169605136,0.00032822231878526514,0.00028005751664750283,0.000151960804942064,0.00023588634212501347,6.432285772461911e-06,4.464633920952381,15,2.715864961904762,105,2.849518313809524,319,1.9644420285714284,105,2.046701638095238,105,3.049777466666667,105
Kenya,Kisii,Kitutu Chache South,Nyatieko,0.034851450473070145,0.0029605224262923,0.0025260820984840393,0.0013706666650250554,0.002127663930878043,5.8018376876134425e-05,4.385424364285714,15,2.6979140761904765,105,2.789776418571429,319,1.9479476857142857,105,2.0362522285714286,105,3.0097780000000003,105
Kenya,Kisii,Nyaribari Chache,Bobaracho,0.023570440709590912,0.002002235734835267,0.001708418596535921,0.000926997745409608,0.0014389639254659414,3.923850454157218e-05,4.816755638571427,15,2.763044495238095,105,3.0180016790476194,319,2.0048204952380955,105,2.043036295238095,105,3.137526238095238,105
Kenya,Kisii,Nyaribari Chache,Ibeno,0.013551117852330208,0.0011511254124343395,0.000982204102911055,0.0005329495761543511,0.0008272891864180566,2.2559001081390303e-05,5.018563612857142,15,2.790388419047619,105,2.712010970952381,319,2.0103676285714283,105,2.0608038561904762,46,3.1486661333333332,74
Kenya,Kisii,Nyaribari Masaba,Masimba,0.02061267010867596,0.0017509824829176068,0.001494035474024713,0.0008106721797958016,0.0012583935167640448,3.431460572755896e-05,4.896375492857143,15,2.783767476190476,105,2.680697908095238,319,2.0051723523809524,105,2.0762682576190477,46,3.0743138,74
Kenya,Kisii,South Mugirango,Bogetenga,0.019499944522976875,0.0016564598772674801,0.0014133835211396215,0.0007669099722988904,0.0011904621496796608,3.246221604058519e-05,4.326848245714286,15,2.677584,105,3.0194076066666664,15,1.9337402571428572,105,1.9828721142857144,46,3.01824604,46
Kenya,Kisii,South Mugirango,Borabu / Chitago,0.011747906915843487,0.0009979483438655734,0.0008515047957189381,0.00046203137026168406,0.0007172040059231223,1.9557133782654997e-05,5.0506434704761904,46,2.792358361904762,105,3.2746042138095235,15,2.0227612476190475,105,2.071856375238095,46,3.220271785714286,46
Kenya,Kisii,South Mugirango,Moticho,0.01683303527534008,0.0014299142640084028,0.0012200821656733751,0.0006620235508307816,0.0010276485700160263,2.8022519472870044e-05,4.028846675714286,15,2.598701504761905,105,2.8513117295238093,15,1.8728700761904762,135,1.9472165085714284,46,2.9003368242857137,46
Kenya,Kisumu,Kisumu East,Kajulu,0.045446887612342834,0.0038605721201747656,0.003294054418802261,0.0017873728647828102,0.002774510299786925,7.565695705125107e-05,4.0316408571428575,74,2.5623861999999997,105,2.9222274761904763,74,1.855989866666666,105,1.9107738,105,3.0017545047619043,74
Kenya,Kisumu,Kisumu East,Kolwa Central,0.01120805274695158,0.0009520892635919155,0.0008123753941617906,0.0004407995438668877,0.0006842461298219861,1.865842023107689e-05,4.056588869047619,46,2.570697619047619,105,2.971125192380952,46,1.867622047619048,105,1.8682618095238095,105,3.0228840761904765,74
Kenya,Kisumu,Kisumu West,Kisumu North,0.02665833383798599,0.0022645429708063602,0.0019322335720062254,0.001048441044986248,0.0016274783993139865,4.437902316567488e-05,3.803812619047619,105,2.5460568476190475,105,2.848604025238095,46,1.839211419047619,105,1.9085945523809524,135,2.8610876380952384,74
Kenya,Kisumu,Kisumu West,North West Kisumu,0.05291825532913208,0.004495241679251194,0.003835589624941349,0.002081213053315878,0.0032306339126080275,8.809479913907127e-05,3.6911824952380954,105,2.5247205714285714,105,2.7932000442857143,46,1.8189559238095234,135,1.9171118,135,2.8173969619047616,74
Kenya,Kisumu,Kisumu West,South West Kisumu,0.010043976828455923,0.0008532047504559159,0.0007280015852302313,0.0003950178215745837,0.0006131799309514463,1.6720545318094082e-05,4.098916905238096,46,2.619559514285714,105,3.0454640066666667,46,1.8986978761904765,105,1.9979743238095238,105,3.0211074000000004,74
Kenya,Kisumu,Muhoroni,Chemelil,0.015676645562052727,0.0013316824333742259,0.0011362653458490968,0.0006165441009216012,0.0009570515831001104,2.609743933135178e-05,3.9375428571428577,105,2.3937251904761907,74,2.7020545933333335,15,1.7912633333333332,105,1.3345081142857143,105,2.762688971428571,105
Kenya,Kisumu,Muhoroni,Masogo/Nyang'Oma,0.032756809145212167,0.0027825897559523587,0.0023742597550153732,0.0012882869923487306,0.001999787287786603,5.4531363275600604e-05,3.6633098990476185,46,2.3889045523809522,74,2.6075089099999995,15,1.770935038095238,105,1.3476123523809522,105,2.662318761904762,105
Kenya,Kisumu,Muhoroni,Miwani,0.015425615012645718,0.0013103580567985773,0.001118070213124156,0.0006066713249310851,0.0009417262626811863,2.5679539248812947e-05,4.251077666666666,74,2.5951905904761903,105,3.022525057142857,74,1.8863823809523805,105,1.8994824952380953,105,3.0795071238095235,74
Kenya,Kisumu,Muhoroni,Muhoroni/Koru,0.010020466521382332,0.000851207587402314,0.0007262975559569894,0.00039409322198480373,0.0006117445882409811,1.668140794208739e-05,3.8942732890476193,46,2.3867632,74,2.6601450823809527,15,1.7606483523809526,105,1.3122087333333332,105,2.7329288000000003,105
Kenya,Kisumu,Muhoroni,Ombeyi,0.010678236372768879,0.0009070830419659617,0.0007739735883660613,0.0004199624818284065,0.0006519011221826078,1.7776417735149153e-05,3.8212960480952374,46,2.5057751714285716,105,2.836256921904762,46,1.8044133333333334,105,1.7729683047619047,105,2.885722809523809,74
Kenya,Kisumu,Nyakach,Central Nyakach,0.005116579122841358,0.0004346375935710967,0.00037085689837113023,0.0002012290788115933,0.0003123646893072873,8.517741662217304e-06,4.005194885714285,46,2.5651397523809525,105,2.9483874242857144,46,1.8587631714285713,105,1.7748678952380952,105,2.9191349619047617,74
Kenya,Kisumu,Nyakach,North Nyakach,0.016604285687208176,0.0014104825677350163,0.0012035020627081394,0.0006530270911753178,0.0010136836208403108,2.7641712222248323e-05,4.185319710952381,46,2.5706144195238094,46,2.6681578323809525,345,1.8653106285714287,105,1.5527237428571428,74,2.894475066666666,105
Kenya,Kisumu,Nyakach,South East Nyakach,0.01860259100794792,0.001580232405103743,0.0013483420480042696,0.0007316180854104459,0.0011356791947036982,3.096835644100793e-05,3.892748997619049,46,2.5445554952380958,105,2.8574744495238096,46,1.845537266666667,135,1.824485276190476,105,2.8852300000000004,74
Kenya,Kisumu,Nyakach,South West Nyakach,0.05503985658288002,0.004675465635955335,0.003989366814494133,0.002164653269574046,0.0033601566683501005,9.16267017601058e-05,4.162483424285714,46,2.603094457142857,105,3.0125742138095233,46,1.895042942857143,105,1.8867690285714285,105,2.9813603523809524,74
Kenya,Kisumu,Nyando,East Kano/Wawidhi,0.011191298253834248,0.000950666144490242,0.0008111611823551358,0.00044014066224917775,0.0006832234212197362,1.8630533304531127e-05,4.2602502,105,2.6363994761904768,105,2.8604423804761905,46,1.8744736857142859,105,1.5143429523809526,105,2.892445914285715,105
Kenya,Kisumu,Nyando,Kabonyo/Kanyagwal,0.005005290266126393,0.00042518385453149676,0.0003627904807217419,0.00019685218285303566,0.0003055705165024847,8.332474862982053e-06,3.2897598666666665,105,2.357933533333333,105,2.5099101333333333,74,1.6943989428571427,135,1.6357283428571432,135,2.5653116666666667,74
Kenya,Kisumu,Nyando,Kobura,0.0017046212451532485,0.00014480228128377348,0.00012355335638858378,6.704076076857747e-05,0.00010406629735371098,2.837740339600714e-06,3.893744304761905,46,2.5348353428571433,105,2.8912654523809524,46,1.8384915428571431,105,1.8550064666666668,105,2.963101276190476,74
Kenya,Kisumu,Seme,East Seme,0.013490863144397736,0.0011460070963948965,0.0009778367821127176,0.0005305798840709032,0.000823610695078969,2.245869291073177e-05,4.0415809580952375,46,2.6122126476190473,105,3.008518184761905,46,1.8867520285714285,105,1.9480645238095242,135,2.9544816380952375,74
Kenya,Kisumu,Seme,North Seme,0.0940004736185074,0.007985047996044159,0.006813286803662777,0.0036969282664358616,0.005738683044910431,0.00015648573753423992,3.781173768571429,46,2.523052657142857,105,2.845309370952381,46,1.8265991333333331,105,1.9376900857142858,135,2.851426438095238,74
Kenya,Kisumu,Seme,West Seme,0.014690909534692763,0.0012479472206905484,0.0010648178867995741,0.000577776285354048,0.000896872952580452,2.445645077386871e-05,3.9912837580952383,46,2.5813504,105,2.956990855714286,46,1.8741841333333333,105,1.9353172571428572,135,2.9455347428571432,74
Kenya,Kitui,Kitui Central,Kyangwithya East,0.004494599532335997,0.0003818022378254682,0.0003257748612668365,0.0001767673093127087,0.00027439309633336956,7.4823096838372285e-06,2.4355475933333333,288,1.5953510352380953,319,1.90348773952381,319,1.1159688957142857,319,0.5486034133333334,319,1.8775442038095238,345
Kenya,Kitui,Kitui Central,Kyangwithya West,0.0021537663415074353,0.00018295580230187625,0.00015610804257448765,8.470510510960594e-05,0.0001314864057349041,3.585447302612011e-06,2.40334735,288,1.6416450323809524,319,1.7923226576190476,319,1.1890940438095239,319,0.7555616566666667,319,1.8819357195238093,319
Kenya,Kitui,Kitui Central,Miambani,0.004885051865130663,0.0004149700107518584,0.0003540754260029644,0.00019212334882467982,0.00029823003569617873,8.13230963103706e-06,2.3065945276190476,288,1.5629620347619047,288,1.7974799299999997,319,1.0676345109523813,319,0.5600007676190476,319,1.7344543766666665,345
Kenya,Kitui,Kitui East,Chuluni,0.002420919481664896,0.0002056496014120057,0.00017547165043652058,9.521191532257944e-05,0.0001477959449402988,4.0301856643054634e-06,2.141042731428571,288,1.4287965704761905,288,1.634555711904762,319,1.0049763585714284,319,0.6153308671428571,319,1.6497051266666667,345
Kenya,Kitui,Kitui East,Endau/Malalani,0.01310939621180296,0.0011136025423184037,0.0009501874446868896,0.0005155771505087613,0.0008003222174011171,2.1823650968144648e-05,1.6488302580952383,288,1.1966930461904761,288,1.32830637,319,0.8398343342857142,319,0.45975548,288,1.49873606,288
Kenya,Kitui,Kitui East,Mutito/Kaliku,0.003743305802345276,0.0003179822233505547,0.00027132005197927356,0.00014721983461640775,0.00022852700203657148,6.231606676010415e-06,2.1805667876190475,288,1.4636252304761905,288,1.6854890252380954,319,1.029773862857143,319,0.6229732466666669,319,1.6440295095238096,345
Kenya,Kitui,Kitui East,Voo/Kyamatu,0.007508570328354835,0.0006378298276104032,0.0005442317924462259,0.0002953032962977886,0.0004583946138154715,1.2499770491558593e-05,2.0781274033333332,288,1.4004117028571428,288,1.5822255804761904,319,0.9899779428571429,319,0.5277742952380953,319,1.5490026990476191,319
Kenya,Kitui,Kitui East,Zombe/Mwitika,0.0049564861692488185,0.0004210381302982569,0.0003592530847527087,0.0001949327706824988,0.00030259104096330697,8.251229701272678e-06,1.9605586676190476,288,1.3811537942857144,288,1.5737821095238094,319,0.9748987152380952,319,0.5686130780952381,319,1.5865326561904765,288
Kenya,Kitui,Kitui Rural,Kanyangi,0.003944308031350374,0.00033505674218758935,0.0002858890220522881,0.00015512501704506576,0.00024079809372778985,6.566222054971148e-06,2.308439978571429,288,1.5646695723809525,319,1.7014410999999998,288,1.1204020880952381,319,0.5849171204761905,319,1.741463905238095,319
Kenya,Kitui,Kitui Rural,Kisasi,0.0031331342179328203,0.00026615007664076984,0.0002270939730806276,0.00012322250404395163,0.00019127632549498233,5.215833880356513e-06,2.0818500866666665,288,1.3991601371428573,288,1.5979386957142858,319,0.9801019923809523,319,0.5630290733333334,319,1.5683238990476187,288
Kenya,Kitui,Kitui Rural,Kwavonza/Yatta,0.006093231961131096,0.0005176011472940445,0.0004416460287757218,0.00023963965941220517,0.00037198886275291443,1.0143608051293995e-05,2.4399716799999998,288,1.6505485266666668,319,1.8054722342857144,319,1.1776030857142858,319,0.774473658095238,319,1.905980771904762,345
